
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.001081                       # Number of seconds simulated
sim_ticks                                  1081073751                       # Number of ticks simulated
final_tick                               400283215179                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
host_inst_rate                                 438340                       # Simulator instruction rate (inst/s)
host_op_rate                                   566454                       # Simulator op (including micro ops) rate (op/s)
host_tick_rate                                  39930                       # Simulator tick rate (ticks/s)
host_mem_usage                               67605124                       # Number of bytes of host memory used
host_seconds                                 27074.49                       # Real time elapsed on the host
sim_insts                                 11867821323                       # Number of instructions simulated
sim_ops                                   15336461494                       # Number of ops (including micro ops) simulated
system.physmem.bytes_read::switch_cpus00.inst         3072                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus00.data        22272                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus01.inst         3968                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus01.data        43392                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus02.inst         3200                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus02.data        27008                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus03.inst         3584                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus03.data        18048                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus04.inst         3328                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus04.data        17920                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus05.inst         4224                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus05.data        43648                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus06.inst         3200                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus06.data        25984                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus07.inst         3968                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus07.data        44672                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus08.inst         3712                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus08.data        17920                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus09.inst         3072                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus09.data        23424                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus10.inst         3456                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus10.data        18304                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus11.inst         1408                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus11.data        15744                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus12.inst         3072                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus12.data        24192                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus13.inst         1664                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus13.data        74240                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus14.inst         2944                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus14.data        24192                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus15.inst         3712                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus15.data        18048                       # Number of bytes read from this memory
system.physmem.bytes_read::total               510592                       # Number of bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus00.inst         3072                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus01.inst         3968                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus02.inst         3200                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus03.inst         3584                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus04.inst         3328                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus05.inst         4224                       # Number of instructions bytes read from this memory
