
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.106715                       # Number of seconds simulated
sim_ticks                                106715397408                       # Number of ticks simulated
final_tick                               631542990945                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
host_inst_rate                                 298347                       # Simulator instruction rate (inst/s)
host_op_rate                                   385970                       # Simulator op (including micro ops) rate (op/s)
host_tick_rate                                1873999                       # Simulator tick rate (ticks/s)
host_mem_usage                               67631040                       # Number of bytes of host memory used
host_seconds                                 56945.28                       # Real time elapsed on the host
sim_insts                                 16989460693                       # Number of instructions simulated
sim_ops                                   21979196609                       # Number of ops (including micro ops) simulated
system.physmem.bytes_read::switch_cpus00.inst         4992                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus00.data      3801728                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus01.inst         4736                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus01.data      2674944                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus02.inst         4736                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus02.data      3844096                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus03.inst         4224                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus03.data      2671616                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus04.inst         4608                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus04.data      2608256                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus05.inst         4224                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus05.data      2663296                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus06.inst         4608                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus06.data      1510912                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus07.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus07.data      2643584                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus08.inst         4992                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus08.data      2698112                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus09.inst         5248                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus09.data      4240000                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus10.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus10.data      2662144                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus11.inst         5504                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus11.data      4261120                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus12.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus12.data      2646016                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus13.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus13.data      2653440                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus14.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus14.data      2637568                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus15.inst         4608                       # Number of bytes read from this memory
