
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.106098                       # Number of seconds simulated
sim_ticks                                106098410880                       # Number of ticks simulated
final_tick                               633200473788                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
host_inst_rate                                 309830                       # Simulator instruction rate (inst/s)
host_op_rate                                   396376                       # Simulator op (including micro ops) rate (op/s)
host_tick_rate                                1901005                       # Simulator tick rate (ticks/s)
host_mem_usage                               67616464                       # Number of bytes of host memory used
host_seconds                                 55811.76                       # Real time elapsed on the host
sim_insts                                 17292147836                       # Number of instructions simulated
sim_ops                                   22122449124                       # Number of ops (including micro ops) simulated
system.physmem.bytes_read::switch_cpus00.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus00.data      2587904                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus01.inst         4992                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus01.data      3767936                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus02.inst         4608                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus02.data      1483520                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus03.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus03.data      2549760                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus04.inst         5504                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus04.data      1931904                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus05.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus05.data      2530816                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus06.inst         4608                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus06.data      2556928                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus07.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus07.data      1439744                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus08.inst         4992                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus08.data      4147712                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus09.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus09.data      2562304                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus10.inst         5120                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus10.data      1880960                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus11.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus11.data      2563712                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus12.inst         4736                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus12.data      2597120                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus13.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus13.data      2553344                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus14.inst         5376                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus14.data      1885568                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus15.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus15.data      3769600                       # Number of bytes read from this memory
system.physmem.bytes_read::total             40885120                       # Number of bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus00.inst         4864                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus01.inst         4992                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus02.inst         4608                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus03.inst         4352                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus04.inst         5504                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus05.inst         4352                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus06.inst         4608                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus07.inst         4352                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus08.inst         4992                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus09.inst         4352                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus10.inst         5120                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus11.inst         4352                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus12.inst         4736                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus13.inst         4864                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus14.inst         5376                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus15.inst         4864                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::total           76288                       # Number of instructions bytes read from this memory
system.physmem.bytes_written::writebacks     12140672                       # Number of bytes written to this memory
system.physmem.bytes_written::total          12140672                       # Number of bytes written to this memory
system.physmem.num_reads::switch_cpus00.inst           38                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus00.data        20218                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus01.inst           39                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus01.data        29437                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus02.inst           36                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus02.data        11590                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus03.inst           34                       # Number of read requests responded to by this memory
