
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.120026                       # Number of seconds simulated
sim_ticks                                120026023230                       # Number of ticks simulated
final_tick                               685324455057                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
host_inst_rate                                 312436                       # Simulator instruction rate (inst/s)
host_op_rate                                   398156                       # Simulator op (including micro ops) rate (op/s)
host_tick_rate                                2008188                       # Simulator tick rate (ticks/s)
host_mem_usage                               67623880                       # Number of bytes of host memory used
host_seconds                                 59768.31                       # Real time elapsed on the host
sim_insts                                 18673793746                       # Number of instructions simulated
sim_ops                                   23797130349                       # Number of ops (including micro ops) simulated
system.physmem.bytes_read::switch_cpus00.inst         4480                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus00.data      2985856                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus01.inst         4736                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus01.data      3038720                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus02.inst         5248                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus02.data      4839424                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus03.inst         4992                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus03.data      3101312                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus04.inst         5504                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus04.data      4964480                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus05.inst         4736                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus05.data      2919424                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus06.inst         4480                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus06.data      2932096                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus07.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus07.data      4451584                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus08.inst         5376                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus08.data      2188928                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus09.inst         4992                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus09.data      4429568                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus10.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus10.data      2939648                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus11.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus11.data      3009024                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus12.inst         4480                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus12.data      2960896                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus13.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus13.data      4981632                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus14.inst         4480                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus14.data      2940160                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus15.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus15.data      4963968                       # Number of bytes read from this memory
system.physmem.bytes_read::total             57724032                       # Number of bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus00.inst         4480                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus01.inst         4736                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus02.inst         5248                       # Number of instructions bytes read from this memory
