
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.101544                       # Number of seconds simulated
sim_ticks                                101543966070                       # Number of ticks simulated
final_tick                               627730950834                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
host_inst_rate                                 227380                       # Simulator instruction rate (inst/s)
host_op_rate                                   285950                       # Simulator op (including micro ops) rate (op/s)
host_tick_rate                                1315081                       # Simulator tick rate (ticks/s)
host_mem_usage                               67610324                       # Number of bytes of host memory used
host_seconds                                 77214.98                       # Real time elapsed on the host
sim_insts                                 17557125857                       # Number of instructions simulated
sim_ops                                   22079660350                       # Number of ops (including micro ops) simulated
system.physmem.bytes_read::switch_cpus00.inst         5120                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus00.data      1401856                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus01.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus01.data      3712512                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus02.inst         4992                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus02.data      4116224                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus03.inst         4992                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus03.data      4117248                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus04.inst         4608                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus04.data      2605184                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus05.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus05.data      4173696                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus06.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus06.data      3834752                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus07.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus07.data      2598400                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus08.inst         5376                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus08.data      1927552                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus09.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus09.data      3817472                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus10.inst         4352                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus10.data      2599424                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus11.inst         5120                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus11.data      1488000                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus12.inst         5248                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus12.data      4259072                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus13.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus13.data      3817472                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus14.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus14.data      3787264                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus15.inst         5376                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus15.data      4201856                       # Number of bytes read from this memory
system.physmem.bytes_read::total             52536704                       # Number of bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus00.inst         5120                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus01.inst         4864                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus02.inst         4992                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus03.inst         4992                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus04.inst         4608                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus05.inst         4864                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus06.inst         4864                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus07.inst         4352                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus08.inst         5376                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus09.inst         4864                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus10.inst         4352                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus11.inst         5120                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus12.inst         5248                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus13.inst         4864                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus14.inst         4864                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus15.inst         5376                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::total           78720                       # Number of instructions bytes read from this memory
system.physmem.bytes_written::writebacks     10430848                       # Number of bytes written to this memory
system.physmem.bytes_written::total          10430848                       # Number of bytes written to this memory
system.physmem.num_reads::switch_cpus00.inst           40                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus00.data        10952                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus01.inst           38                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus01.data        29004                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus02.inst           39                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus02.data        32158                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus03.inst           39                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus03.data        32166                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus04.inst           36                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus04.data        20353                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus05.inst           38                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus05.data        32607                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus06.inst           38                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus06.data        29959                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus07.inst           34                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus07.data        20300                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus08.inst           42                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus08.data        15059                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus09.inst           38                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus09.data        29824                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus10.inst           34                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus10.data        20308                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus11.inst           40                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus11.data        11625                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus12.inst           41                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus12.data        33274                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus13.inst           38                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus13.data        29824                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus14.inst           38                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus14.data        29588                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus15.inst           42                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus15.data        32827                       # Number of read requests responded to by this memory
system.physmem.num_reads::total                410443                       # Number of read requests responded to by this memory
system.physmem.num_writes::writebacks           81491                       # Number of write requests responded to by this memory
system.physmem.num_writes::functional               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::interrupt                0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus00.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus00.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus00.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus00.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus01.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus01.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus01.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus01.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus02.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus02.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus02.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus02.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus03.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus03.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus03.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus03.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus04.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus04.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus04.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus04.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus05.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus05.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus05.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus05.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus06.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus06.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus06.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus06.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus07.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus07.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus07.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus07.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus08.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus08.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus08.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus08.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus09.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus09.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus09.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus09.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus10.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus10.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus10.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus10.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus11.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus11.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus11.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus11.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus12.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus12.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus12.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus12.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus13.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus13.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus13.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus13.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus14.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus14.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus14.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus14.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus15.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus15.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus15.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus15.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu00.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu00.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu00.inst               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu00.data               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu01.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu01.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu01.inst               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu01.data               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu02.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu02.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu02.inst               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu02.data               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu03.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu03.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu03.inst               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu03.data               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu04.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu04.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu04.inst               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu04.data               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu05.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu05.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu05.inst               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu05.data               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu06.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu06.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu06.inst               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu06.data               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu07.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu07.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu07.inst               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu07.data               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu08.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu08.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu08.inst               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::cpu08.data               0                       # Number of write requests responded to by this memory
