
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.012014                       # Number of seconds simulated
sim_ticks                                 12014041884                       # Number of ticks simulated
final_tick                               577312473711                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset)
sim_freq                                 1000000000000                       # Frequency of simulated ticks
host_inst_rate                                 402563                       # Simulator instruction rate (inst/s)
host_op_rate                                   515321                       # Simulator op (including micro ops) rate (op/s)
host_tick_rate                                 282624                       # Simulator tick rate (ticks/s)
host_mem_usage                               67618476                       # Number of bytes of host memory used
host_seconds                                 42508.99                       # Real time elapsed on the host
sim_insts                                 17112535544                       # Number of instructions simulated
sim_ops                                   21905778879                       # Number of ops (including micro ops) simulated
system.physmem.bytes_read::switch_cpus00.inst         4096                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus00.data       255488                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus01.inst         4992                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus01.data       192384                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus02.inst         4480                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus02.data       164736                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus03.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus03.data       195456                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus04.inst         3968                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus04.data       256384                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus05.inst         4480                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus05.data       165760                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus06.inst         4736                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus06.data       453632                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus07.inst         4736                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus07.data       196864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus08.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus08.data       164480                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus09.inst         4480                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus09.data       397184                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus10.inst         4480                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus10.data       396032                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus11.inst         4864                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus11.data       192896                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus12.inst         3840                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus12.data       252800                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus13.inst         5248                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus13.data       196224                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus14.inst         3840                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus14.data       252928                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus15.inst         5632                       # Number of bytes read from this memory
system.physmem.bytes_read::switch_cpus15.data       197376                       # Number of bytes read from this memory
system.physmem.bytes_read::total              4004224                       # Number of bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus00.inst         4096                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus01.inst         4992                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus02.inst         4480                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus03.inst         4864                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus04.inst         3968                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus05.inst         4480                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus06.inst         4736                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus07.inst         4736                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus08.inst         4864                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus09.inst         4480                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus10.inst         4480                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus11.inst         4864                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus12.inst         3840                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus13.inst         5248                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus14.inst         3840                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::switch_cpus15.inst         5632                       # Number of instructions bytes read from this memory
system.physmem.bytes_inst_read::total           73600                       # Number of instructions bytes read from this memory
system.physmem.bytes_written::writebacks      1051136                       # Number of bytes written to this memory
system.physmem.bytes_written::total           1051136                       # Number of bytes written to this memory
system.physmem.num_reads::switch_cpus00.inst           32                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus00.data         1996                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus01.inst           39                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus01.data         1503                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus02.inst           35                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus02.data         1287                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus03.inst           38                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus03.data         1527                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus04.inst           31                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus04.data         2003                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus05.inst           35                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus05.data         1295                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus06.inst           37                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus06.data         3544                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus07.inst           37                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus07.data         1538                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus08.inst           38                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus08.data         1285                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus09.inst           35                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus09.data         3103                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus10.inst           35                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus10.data         3094                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus11.inst           38                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus11.data         1507                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus12.inst           30                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus12.data         1975                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus13.inst           41                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus13.data         1533                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus14.inst           30                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus14.data         1976                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus15.inst           44                       # Number of read requests responded to by this memory
system.physmem.num_reads::switch_cpus15.data         1542                       # Number of read requests responded to by this memory
system.physmem.num_reads::total                 31283                       # Number of read requests responded to by this memory
system.physmem.num_writes::writebacks            8212                       # Number of write requests responded to by this memory
system.physmem.num_writes::functional               0                       # Number of write requests responded to by this memory
system.physmem.num_writes::interrupt                0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus00.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus00.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus00.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus00.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus01.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus01.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus01.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus01.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus02.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus02.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus02.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus02.data            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus03.dtb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus03.itb.walker            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus03.inst            0                       # Number of write requests responded to by this memory
system.physmem.num_writes::switch_cpus03.data            0                       # Number of write requests responded to by this memory
